#C4	TSS
562.5933837890625	-0.003876898437738
46.3975830078125	-0.003827994456515
128.27420043945312	-0.003809033893049
190.48631286621094	-0.003761568572372
161.06460571289062	-0.003714944235981
129.5264892578125	-0.003668646793813
-88.4170913696289	-0.003626279300079
115.15943145751953	-0.003581143217161
203.01800537109375	-0.003536802716553
618.2072143554688	-0.003492772812024
1234.06201171875	-0.003433087840676
1086.7586669921875	-0.003390149679035
947.2649536132812	-0.003347989637405
902.3702392578125	-0.003306107828394
763.4830932617188	-0.003258779412135
552.5200805664062	-0.003217932302505
401.85723876953125	-0.003177829552442
281.0144348144531	-0.003137985942885
192.75497436523438	-0.003122007241473
461.2123107910156	-0.00308289937675
534.796630859375	-0.003044768003747
555.2846069335938	-0.003006860613823
482.21942138671875	-0.002968475455418
542.0442504882812	-0.00293151056394
314.00762939453125	-0.002895249286667
224.817138671875	-0.002859205706045
171.53091430664062	-0.002819798653945
358.5870666503906	-0.002784633077681
476.85272216796875	-0.002749923849478
615.1117553710938	-0.002715631853789
627.9356079101562	-0.002662943210453
742.5972290039062	-0.002629488939419
754.6572265625	-0.002596707548946
1026.6187744140625	-0.002564082620665
872.4994506835938	-0.002554993610829
792.1273193359375	-0.002523177303374
801.9853515625	-0.002491979394108
817.641357421875	-0.002460718154907
983.9312744140625	-0.002432211767882
1147.56298828125	-0.002401951467618
1169.9276123046875	-0.002372299320996
1457.7750244140625	-0.002342798281461
1346.2950439453125	-0.002282649977133
1367.857666015625	-0.002253863029182
1250.7867431640625	-0.00222567259334
1613.818115234375	-0.00219757668674
1628.5595703125	-0.002198697067797
1733.5517578125	-0.002171295695007
1589.2510986328125	-0.002144478494301
1365.5911865234375	-0.002117773285136
1435.1260986328125	-0.002093520248309
1492.46533203125	-0.002067476976663
1325.551025390625	-0.002041975269094
1242.5625	-0.002016571583226
962.8358764648438	-0.001961667323485
850.7702026367188	-0.001936645945534
611.5193481445312	-0.001912403618917
464.4632263183594	-0.00188821554184
336.1183166503906	-0.001882451353595
295.23406982421875	-0.001858860370703
281.626953125	-0.001835796632804
282.2196960449219	-0.00181278702803
147.7134552001953	-0.001804137486033
39.72805404663086	-0.001781688421033
-259.2620849609375	-0.001759526203386
-385.9327392578125	-0.001737639307976
-955.4767456054688	-0.00169028469827
-1284.266845703125	-0.001668934361078
-1234.275390625	-0.00164807960391
-1165.0413818359375	-0.0016272617504
-1120.381591796875	-0.001600723247975
-1076.29150390625	-0.001580403069966
-1464.1475830078125	-0.001560561475344
-1767.247802734375	-0.001540499622934
-2119.42919921875	-0.0015530991368
-2277.471435546875	-0.001533753005788
-2050.74609375	-0.001514897681773
-2218.456298828125	-0.001496029552072
-2385.183349609375	-0.001450457144529
-2305.93359375	-0.001432066201232
-2258.534912109375	-0.00141411810182
-2280.806396484375	-0.00139616872184
-2450.539794921875	-0.001388444565237
-2411.53955078125	-0.001370936166495
-2107.14453125	-0.001353866886348
-2486.337158203125	-0.001336777233519
-2923.27734375	-0.001321091665886
-3289.585693359375	-0.001304413657635
-3973.23486328125	-0.001288185012527
-3998.572509765625	-0.001271916786209
-3685.5380859375	-0.001271833083592
-3661.43212890625	-0.001255718641914
-3513.11572265625	-0.001240300596692
-3593.591796875	-0.001224823179655
-3740.361572265625	-0.001186643028632
-3917.287841796875	-0.001171553740278
-4246.1181640625	-0.001156874117441
-4665.48779296875	-0.001142144319601
-4745.55615234375	-0.001142853638157
-4596.1396484375	-0.001128486939706
-4309.11767578125	-0.001114298822358
-3402.568603515625	-0.001100276829675
-3495.96240234375	-0.001097639324144
-3909.124267578125	-0.001083962037228
-4160.1669921875	-0.001070697209798
-4689.57763671875	-0.001057355082594
-4450.65673828125	-0.001035132678226
-4298.19677734375	-0.001022121869028
-4053.161376953125	-0.001009501866065
-3560.39013671875	-0.000996587797999
-3302.47216796875	-0.000968305917922
-3290.29150390625	-0.000955937139224
-3150.746337890625	-0.000943937222473
-3203.523193359375	-0.000931860995479
-4057.67138671875	-0.000946143874899
-3986.23193359375	-0.00093436538009
-3703.100341796875	-0.000922963256016
-3242.681396484375	-0.000911462295335
-2707.207763671875	-0.000875794212334
-2664.489013671875	-0.000864583300427
-2722.133056640625	-0.000853740901221
-2439.482177734375	-0.000842791749164
-1814.4627685546875	-0.000824102084152
-1368.3514404296875	-0.000813424063381
-1566.9786376953125	-0.000803106231615
-1729.6116943359375	-0.000792673323303
-993.4639892578125	-0.000815517967567
842.2841186523438	-0.000805091578513
339.2867736816406	-0.000795283529442
104.96342468261719	-0.000785351789091
-267.8932800292969	-0.000775789725594
129.0565643310547	-0.000766107055824
189.68954467773438	-0.000756782130338
149.92738342285156	-0.000747339683585
-112.9806900024414	-0.000732065062039
372.5013732910156	-0.000722850789316
1131.830078125	-0.00071376026608
800.35205078125	-0.000704765086994
701.6707153320312	-0.000700185017195
781.5230712890625	-0.000691423541866
192.40415954589844	-0.000683001417201
253.85104370117188	-0.000674458162393
384.0239562988281	-0.000666017120238
284.38226318359375	-0.000657679571304
203.39663696289062	-0.000649686786346
175.54241943359375	-0.000641308259219
80.58993530273438	-0.000635418342426
119.47444152832031	-0.000627489760518
269.84002685546875	-0.000619896047283
758.1248168945312	-0.000612161646131
823.7177124023438	-0.00057567411568
740.9213256835938	-0.000568116898648
632.18359375	-0.00056089926511
1167.2978515625	-0.000553530699108
1396.768798828125	-0.00055815523956
1174.602294921875	-0.000550961995032
937.4811401367188	-0.00054408289725
1009.8631591796875	-0.000537057116162
997.5497436523438	-0.000525354233105
1118.0733642578125	-0.000518497196026
1377.3543701171875	-0.000511958554853
1571.65380859375	-0.000505262520164
1387.1827392578125	-0.000506744370796
1537.9122314453125	-0.000499967602082
1452.1226806640625	-0.000493750150781
1407.3863525390625	-0.000487364362925
1993.71240234375	-0.000498217414133
2531.322509765625	-0.000491992919706
2508.349365234375	-0.000486079778057
2763.99658203125	-0.000480002170661
3037.853515625	-0.000474012864288
3142.643310546875	-0.000468082987936
3147.375	-0.000462228315882
3279.667724609375	-0.000456449779449
3020.22705078125	-0.000432859174907
2452.256591796875	-0.000427220191341
2694.0390625	-0.000421884993557
3081.350830078125	-0.000416377559304
3159.357177734375	-0.000428105035098
3049.63427734375	-0.000422736018663
3280.689697265625	-0.000417674164055
3645.20947265625	-0.000412188615883
3682.471923828125	-0.000407248706324
3855.11669921875	-0.000402141566155
3992.706298828125	-0.000397329888074
3971.165771484375	-0.000392337620724
4024.013427734375	-0.000389561639167
4102.9775390625	-0.000384696322726
4216.34716796875	-0.000380129582481
4492.33984375	-0.000375145347789
4477.08740234375	-0.000359496771125
4429.8681640625	-0.000354867224814
4116.33544921875	-0.000350524176611
4067.14306640625	-0.000346006418113
4192.50244140625	-0.000322702835547
4215.33349609375	-0.000318299193168
4267.3095703125	-0.000314169883495
4567.37890625	-0.000309853581712
4499.73046875	-0.000336582656018
4405.0400390625	-0.000332369003445
4157.1943359375	-0.000328447087668
3596.1875	-0.000324340770021
3291.380615234375	-0.000296445417916
3023.3876953125	-0.000292430486297
2627.23876953125	-0.000288709794404
2088.08984375	-0.000284777255729
1890.7406005859375	-0.000289972143946
2032.6673583984375	-0.000285905553028
2233.023193359375	-0.000282357534161
2535.422607421875	-0.000278614810668
3232.172607421875	-0.000281107873889
3441.101806640625	-0.000277454353636
3387.51416015625	-0.000274084683042
3281.0830078125	-0.000270522577921
1891.0687255859375	-0.000277007260593
2123.072998046875	-0.000273526966339
2533.75048828125	-0.000270092801657
2859.976806640625	-0.000266705290414
3707.620849609375	-0.000263589958195
4531.107421875	-0.000260270404397
4601.31103515625	-0.000257238891209
4730.91650390625	-0.000254004233284
5041.5234375	-0.00024677006877
5643.95361328125	-0.000243613336352
5345.8037109375	-0.000240731707891
5098.20751953125	-0.000237423868384
4492.1162109375	-0.000237718137214
3083.110595703125	-0.0002347171976
3282.18994140625	-0.0002319933119
3764.0986328125	-0.000229070137721
3893.84130859375	-0.000228314398555
3861.71826171875	-0.000225464798859
3750.41064453125	-0.000222879185458
3381.31201171875	-0.000220096015255
3031.83740234375	-0.000214248764678
2658.245361328125	-0.000211521735764
2396.71435546875	-0.00020907522412
2275.489013671875	-0.000206432916457
1877.3260498046875	-0.000207865959965
1868.2291259765625	-0.000205268399441
1732.99853515625	-0.000202952971449
1581.9088134765625	-0.000200428417884
1504.90087890625	-0.000197947010747
1311.162841796875	-0.000195239379536
1013.2721557617188	-0.000193052430404
1163.2760009765625	-0.000190657970961
838.5462036132812	-0.0001894779125
577.351318359375	-0.000187143348739
358.0771484375	-0.000185064258403
601.0722045898438	-0.000182779025636
439.32611083984375	-0.000156682741363
207.33224487304688	-0.00015445954341
-96.31949615478516	-0.000152253283886
-351.433837890625	-0.000150079198647
-495.74285888671875	-0.000144113932038
-1001.7384033203125	-0.000141972181154
-1578.5296630859375	-0.000140103322337
-1766.395263671875	-0.000138015981065
-1126.6219482421875	-0.000145964018884
-1232.2476806640625	-0.000143920566188
-1504.6815185546875	-0.000142136268551
-1786.5762939453125	-0.000139894604217
-2528.7880859375	-0.000153174594743
-3106.200927734375	-0.000151222062414
-3259.129150390625	-0.00014952980564
-3422.3232421875	-0.000147621278302
-3704.6796875	-0.000149797357153
-3928.952880859375	-0.000147937200381
-4169.3623046875	-0.000146338483319
-4196.0595703125	-0.000144524674397
-4130.884765625	-0.000142732998938
-3353.489013671875	-0.000140963704325
-3209.299072265625	-0.000139457013574
-3543.020263671875	-0.000137721406645
-3858.540283203125	-0.00011122199794
-3980.79052734375	-0.000109550259367
-4153.24267578125	-0.000108112370071
-4202.4091796875	-0.000106461411633
-4228.79443359375	-0.000103874932393
-4028.808349609375	-0.000102020603663
-3592.602294921875	-0.000100652723631
-3520.90478515625	-0.000099072654848
-3685.271728515625	-0.000095583294751
-3698.947265625	-0.000094029288448
-3534.875244140625	-0.000092725596915
-3465.59228515625	-0.000091210538812
-3788.861083984375	-0.000115917799121
-4001.315185546875	-0.000114425231004
-4348.95361328125	-0.000112943831482
-4038.22021484375	-0.000111488741823
-3786.243408203125	-0.000114108966955
-3713.3583984375	-0.000112683563202
-3866.908447265625	-0.000111510104034
-4144.28466796875	-0.000110126908112
-4160.6474609375	-0.000078001321526
-4031.994873046875	-0.000076645505033
-4290.8369140625	-0.000075527517765
-4414.919921875	-0.000073960574809
-4101.20947265625	-0.000101719277154
-3749.88427734375	-0.000100422577816
-3539.351806640625	-0.000099364442576
-3733.703125	-0.000098083030025
-3976.730224609375	-0.00008180536679
-3855.764404296875	-0.000080557496403
-3884.689697265625	-0.00007956380432
-3857.7099609375	-0.000078347649833
-3792.94384765625	-0.000067114437115
-3643.9970703125	-0.000065921267378
-3568.13720703125	-0.000064967971412
-3397.8046875	-0.000063792722358
-3865.168701171875	-0.000086699779786
-3948.468505859375	-0.000085543608293
-3712.358154296875	-0.000084642764705
-3450.94189453125	-0.000083520637418
-3509.28515625	-0.000086687956355
-3747.03564453125	-0.000085351690359
-3752.04345703125	-0.000084508414147
-3647.589599609375	-0.000083429578808
-3347.1962890625	-0.000064477979322
-2922.793212890625	-0.000063431507442
-2894.333740234375	-0.000062626764702
-2773.15478515625	-0.000061601938796
-2632.736572265625	-0.000076548967627
-2695.39208984375	-0.000075534728239
-2871.111572265625	-0.000074537689216
-2939.298828125	-0.00007355807611
-3108.19677734375	-0.000044915144827
-3019.656005859375	-0.000043951924454
-2783.708984375	-0.000043231477321
-2644.57177734375	-0.000042277020839
-2612.97705078125	-0.000073280076322
-2447.031982421875	-0.000072344584623
-2162.4365234375	-0.000071652211773
-2328.66162109375	-0.000070501257142
-2611.33203125	-0.000065781954618
-2850.722412109375	-0.000064886880864
-3464.563720703125	-0.000064250438299
-3604.080078125	-0.0000633810414
-3538.998779296875	-0.000066564352892
-3369.3095703125	-0.000065709136834
-3282.839599609375	-0.00006511304673
-2865.266845703125	-0.000064284511609
-2959.239501953125	-0.00006250084698
-3130.24609375	-0.000061699363869
-3390.5634765625	-0.000061127691879
-3780.6396484375	-0.000060338890762
-4064.091552734375	-0.000061699429352
-4134.8642578125	-0.000060932827182
-4303.263671875	-0.000060411475715
-4208.736328125	-0.000059658625105
-4163.8857421875	-0.000057951590861
-4170.4013671875	-0.000056987788412
-4156.8310546875	-0.000056491673604
-4209.9912109375	-0.000055779371905
-4595.150390625	-0.000051249335229
-4615.26318359375	-0.000050545917475
-4593.94873046875	-0.00005010354289
-4532.728515625	-0.000049415666581
-4409.595703125	-0.000053742478485
-4322.0322265625	-0.000053070492868
-4389.24169921875	-0.000052420022257
-4212.53759765625	-0.00005176135528
-4379.291015625	-0.00002846678035
-4586.82421875	-0.000027836005756
-4610.1884765625	-0.000027437201425
-4462.09814453125	-0.000026808442271
-4504.49609375	-0.000050253878726
-4363.23779296875	-0.000049642876547
-4169.24755859375	-0.000049264090194
-3924.227783203125	-0.000048430676543
-3778.8583984375	-0.000045922297431
-3496.013916015625	-0.000045331660658
-3737.309814453125	-0.000044988490117
-3824.14794921875	-0.000044416065066
-3849.511962890625	-0.000046940411266
-3642.97607421875	-0.000046392597142
-4051.630859375	-0.000046077799198
-3745.656494140625	-0.000045534103265
-3570.3369140625	-0.000012804079233
-3164.683349609375	-0.000012260740732
-2447.682373046875	-0.00001196546782
-2280.46435546875	-0.000011441547031
-2252.073974609375	-0.000043090494728
-2311.429931640625	-0.000042569117795
-2572.6884765625	-0.000042296087486
-2420.531494140625	-0.000041779687308
-2318.893310546875	-0.000017429572836
-2173.144775390625	-0.000016689633412
-2190.64013671875	-0.000016435204088
-1815.2470703125	-0.000015937646822
-1401.064453125	-0.000039530936192
-984.2691040039062	-0.000039039656258
-939.612060546875	-0.000038797097659
-798.2440185546875	-0.000038326557842
-788.9940185546875	-0.000033081643778
-705.4097290039062	-0.000032614017982
-807.8274536132812	-0.000032155490771
-1049.7410888671875	-0.000031706178561
-1187.150634765625	-0.000036499488488
-688.069580078125	-0.000036059958802
-348.78802490234375	-0.000035869805288
247.36961364746094	-0.000035437333281
561.8402099609375	-0.000018069944417
198.62013244628906	-0.000017652975657
-90.03510284423828	-0.000017470672901
-170.47711181640625	-0.000016821224563
-221.5729522705078	-0.000032373285649
-179.71397399902344	-0.00003197170372
324.09771728515625	-0.000031804982427
317.5715026855469	-0.000031396237318
-158.07339477539062	-0.000008354738384
-277.2928771972656	-0.000007965234545
-531.758056640625	-0.000007810742318
-840.0633544921875	-0.000007414379979
-1158.5655517578125	-0.000030870218325
-1213.4869384765625	-0.000030479677662
-1370.033935546875	-0.000030339129808
-1558.875244140625	-0.000029956889193
-1503.3900146484375	-0.000023631770091
-1261.3387451171875	-0.000023269931262
-1298.5823974609375	-0.000023143449653
-1212.4801025390625	-0.000022775451725
-1485.8682861328125	-0.000029570472179
-1647.8956298828125	-0.000028983602533
-2005.437744140625	-0.000028869179005
-2241.57958984375	-0.000028528385883
-2512.223388671875	-0.000031287279853
-2838.646484375	-0.000030961979064
-3297.386962890625	-0.000030872495699
-3115.182373046875	-0.000030541963497
-3160.900634765625	0.000001477372621
-3187.934326171875	0.000001795900857
-3535.4658203125	0.000002118445082
-3748.060302734375	0.000002445055998
-4131.55322265625	-0.000001287886562
-4582.3876953125	-0.000000974231853
-4977.70458984375	-0.000000896544179
-5130.6669921875	-0.000000577955461
-5207.98876953125	-0.000029345837902
-5209.65087890625	-0.000029026048651
-5354.328125	-0.000028957143513
-5273.7978515625	-0.000028407528589
-5574.05615234375	-0.000028345821192
-6000.0224609375	-0.000028043414204
-6430.76904296875	-0.000027992111427
-6939.92919921875	-0.000027700240025
-7572.0732421875	0.000001430881298
-7870.95166015625	0.000001703838166
-8012.66748046875	0.000001755309995
-8609.255859375	0.000002047352154
-9144.15625	0.000003512694093
-9024.71875	0.000003796902774
-9253.3017578125	0.000003844773346
-9524.8720703125	0.000004133168659
-9542.2109375	-0.000026809584597
-10148.1689453125	-0.000026532796255
-10844.4072265625	-0.000026492436518
-11127.8330078125	-0.000026211648219
-11223.6494140625	-0.000004724253813
-11199.3369140625	-0.000004453924248
-11815.8681640625	-0.000004420107416
-12090.5009765625	-0.000004145942967
-12625.3193359375	-0.000007931993423
-13260.6513671875	-0.000007672115316
-13734.2138671875	-0.000007648883184
-14149.5322265625	-0.00000738543622
-14300.4638671875	0.000000753758002
-14594.3818359375	0.00000125809936
-14980.93359375	0.000001273961175
-14539.591796875	0.000001544939664
-14448.50390625	0.000006572779967
-14243.1650390625	0.000006835589375
-14290.5517578125	0.000006861790553
-14716.220703125	0.000007128243396
-14980.173828125	-0.000006667344678
-15085.3076171875	-0.000006406517514
-15120.658203125	-0.000006127407232
-15169.078125	-0.000005874768249
-15313.3369140625	-0.000022773334422
-15364.48046875	-0.00002250563557
-15214.2509765625	-0.000022489479306
-14954.9501953125	-0.000022233198251
-14772.8154296875	-0.000021268917408
-14621.525390625	-0.000021027237381
-14782.8779296875	-0.000021022431611
-14900.8076171875	-0.000020537721866
-15100.15234375	-0.000019357128622
-14935.5634765625	-0.000019121334844
-14383.9033203125	-0.000019122491722
-13770.958984375	-0.000018898734197
-13615.7548828125	-0.00002272083475
-13612.98046875	-0.000022512454962
-13662.666015625	-0.000022526373868
-13635.1875	-0.000022315543902
-13630.7060546875	0.000009852495168
-13845.306640625	0.000010066683899
-13795.974609375	0.000010028656106
-13367.7509765625	0.000010245065823
-13272.4462890625	0.000009519512787
-12974.5166015625	0.00000972950329
-12958.6513671875	0.000009717214198
-12716.037109375	0.000009929697626
-12783.9296875	0.000008015555977
-12907.2470703125	0.000008476496077
-13169.7373046875	0.00000846340572
-13376.9052734375	0.000008690070899
-13448.802734375	-0.00000324142934
-13534.2158203125	-0.000003012384695
-13487.89453125	-0.000003020373924
-12753.77734375	-0.000002803537654
-12401.0673828125	-0.00000066459495
-12721.32421875	-0.000000433052435
-12809.4228515625	-0.000000213585821
-12810.6083984375	0.00000000864779
-13076.3759765625	-0.000020024692276
-13599.7060546875	-0.000019797314962
-13716.1640625	-0.000019821989554
-13483.4775390625	-0.000019607052309
-13380.2060546875	-0.000016525342289
-13124.7861328125	-0.000016313826563
-12824.8798828125	-0.000016339567082
-12542.7705078125	-0.000015900783183
-12436.8388671875	-0.000019745064492
-12595.1650390625	-0.000019544153474
-12954.109375	-0.000019595625417
-13130.1708984375	-0.000019392828108
-13384.83203125	0.000012497162061
-13549.6298828125	0.000012699709259
-13570.0869140625	0.000012649892597
-13249.2568359375	0.000012854365195
-12977.5322265625	0.000000180627211
-12792.4912109375	0.000000377840763
-12499.548828125	0.000000337619213
-12387.25390625	0.000000536812081
-12667.5791015625	0.000005746878742
-13081.9951171875	0.000005939294624
-12975.6064453125	0.000005909210358
-12903.7578125	0.000006103673059
-12933.2568359375	-0.000000837078517
-13023.9580078125	-0.000000397779331
-13127.7490234375	-0.000000432784645
-12870.2998046875	-0.000000228309744
-12725.1748046875	0.000005691874776
-13134.6298828125	0.000005898592462
-13490.4453125	0.000005867994787
-13437.6083984375	0.000006061938166
-13572.201171875	0.000011281683328
-13881.65625	0.00001148390038
-14025.47265625	0.000011703662494
-13635.2265625	0.00001191120009
-13209.78515625	0.000014040726455
-13303.732421875	0.000014247738363
-13446.1279296875	0.000014232434296
-13316.6396484375	0.00001445685939
-13096.6357421875	0.000011340206584
-13676.0341796875	0.000011558156984
-14186.208984375	0.000011553928744
-13995.4208984375	0.000012014495042
-13730.8720703125	-0.000016849540771
-13675.3271484375	-0.000016612122636
-13506.3173828125	-0.000016626629076
-12807.4814453125	-0.000016401394532
-12522.060546875	-0.000017372929506
-12993.5732421875	-0.000017157106413
-12915.453125	-0.000017178483176
-12646.2421875	-0.000016975202016
-12539.7529296875	0.000003504011147
