0.0;0.0;-646.5270385742188;0.0;0.0; ;0.0;0.0;2.681517362594604;0.641495168209076;-5.731159687042236;0.020802391692996;-0.072658486664295;-0.072650991380215;0.0;-37.018043518066406;-0.074036911129951
0.0;0.0;905.6640014648438;0.0;0.0;0.0;0.0;0.0;2.769318819046021;0.597993612289429;-5.655860900878906;0.021064663305879;-0.073766104876995;-0.073758892714977;0.0;-36.5571403503418;-0.073114976286888
0.0;0.0;-2904.784912109375;0.0;0.0;0.0;0.0;0.0;-9.142915725708008;8.554900169372559;-17.58192253112793;0.021330241113901;-0.066884987056255;-0.0668780580163;0.0;-36.10197448730469;-0.072207614779472
0.0;0.0;-238.9319610595703;0.0;0.0;0.0;0.0;0.0;-9.05611515045166;8.512836456298828;-17.510271072387695;0.021599167957902;-0.068014681339264;-0.068008027970791;0.0;-35.6524772644043;-0.071308255195618
0.0;0.0;-5724.779296875;0.0;0.0;0.0;0.0;0.0;-8.970736503601074;8.47210693359375;-17.44137191772461;0.021871484816074;-0.069155059754848;-0.069148682057858;0.0;-35.20857620239258;-0.070420563220978
0.0;0.0;-2238.33203125;0.0;0.0;0.0;0.0;0.0;-8.886764526367188;8.432708740234375;-17.375205993652344;0.022147236391902;-0.070306286215782;-0.070300184190273;0.0;-34.77020263671875;-0.069543682038784
0.0;0.0;-2825.365234375;0.0;0.0;0.0;0.0;0.0;-0.803874969482422;4.394477844238281;-17.311769485473633;0.022426463663578;-0.063500240445137;-0.063462413847446;0.0;-34.337284088134766;-0.068678922951221
0.0;0.0;-161.6230926513672;0.0;0.0;0.0;0.0;0.0;-0.721425235271454;4.357092380523682;-17.251052856445312;0.022709211334586;-0.064672477543354;-0.064634919166565;0.0;-33.909759521484375;-0.067823737859726
0.0;0.0;-1305.76708984375;0.0;0.0;0.0;0.0;0.0;-0.63908863067627;4.32039213180542;-17.193042755126953;0.022995522245765;-0.065854862332344;-0.065817564725876;0.0;-33.48755645751953;-0.066979445517063
0.0;0.0;1046.8543701171875;0.0;0.0;0.0;0.0;0.0;-0.556852102279663;4.284369468688965;-17.13772964477539;0.023285444825888;-0.067047588527203;-0.067010544240475;0.0;-33.07061004638672;-0.066145427525043
0.0;0.0;-2747.13427734375;0.0;0.0;0.0;0.0;0.0;-8.475017547607422;12.249333381652832;2.915675640106201;0.023579021915793;-0.060218520462513;-0.060181729495525;0.0;-32.658851623535156;-0.065301768481731
0.0;0.0;-85.67582702636719;0.0;0.0;0.0;0.0;0.0;-8.39419937133789;12.21590518951416;2.968754529953003;0.023876301944256;-0.061431221663952;-0.061394680291414;0.0;-32.25222396850586;-0.064488388597965
0.0;0.0;-1943.0843505859375;0.0;0.0;0.0;0.0;0.0;-8.314698219299316;12.184395790100098;3.022299528121948;0.024177327752113;-0.062653571367264;-0.062617264688015;0.0;-31.850658416748047;-0.063685365021229
0.0;0.0;698.5831909179688;0.0;0.0;0.0;0.0;0.0;-8.236502647399902;12.154799461364746;3.076319217681885;0.024482149630785;-0.063885748386383;-0.063849680125713;0.0;-31.45409393310547;-0.062892101705074
0.0;0.0;-2677.296875;0.0;0.0;0.0;0.0;0.0;-0.159286260604858;4.126796722412109;-8.869649887084961;0.024790816009045;-0.057127643376589;-0.057123802602291;0.0;-31.06246566772461;-0.062129694968462
0.0;0.0;-17.27140235900879;0.0;0.0;0.0;0.0;0.0;-0.082408301532269;4.09975528717041;-8.816539764404297;0.025103373453021;-0.05837881937623;-0.058375209569931;0.0;-30.67571449279785;-0.0613560564816
0.0;0.0;-4529.76904296875;0.0;0.0;0.0;0.0;0.0;-0.005543800070882;4.073357582092285;-8.764813423156738;0.025419870391488;-0.059639163315296;-0.059635773301125;0.0;-30.293777465820312;-0.060592051595449
0.0;0.0;-1119.179931640625;0.0;0.0;0.0;0.0;0.0;0.071320027112961;4.047599792480469;-8.714463233947754;0.025740357115865;-0.060908861458302;-0.060905706137419;0.0;-29.916593551635742;-0.059837553650141
0.0;0.0;-2607.95947265625;0.0;0.0;0.0;0.0;0.0;-3.851962089538574;0.022320119664073;7.335146903991699;0.026064885780215;-0.054187811911106;-0.054184880107641;0.0;-29.544109344482422;-0.059092693030834
0.0;0.0;47.86426544189453;0.0;0.0;0.0;0.0;0.0;-3.775691509246826;-0.002799207577482;7.385280609130859;0.026393506675959;-0.05547558516264;-0.055472876876593;0.0;-29.17626190185547;-0.058356869965792
0.0;0.0;-220.57730102539062;0.0;0.0;0.0;0.0;0.0;-3.700014352798462;-0.027918895706534;7.436573505401611;0.026726270094514;-0.056772064417601;-0.056769579648972;0.0;-28.81299591064453;-0.057630445808172
0.0;0.0;1237.1900634765625;0.0;0.0;0.0;0.0;0.0;-3.624917507171631;-0.053042910993099;7.489033699035645;0.027063228189945;-0.058077454566956;-0.058075193315744;0.0;-28.45425033569336;-0.056912824511528
0.0;0.0;-2543.2919921875;0.0;0.0;0.0;0.0;0.0;4.449924945831299;3.921981573104858;-4.45780086517334;0.027404434978962;-0.051423646509647;-0.051389612257481;0.0;-28.099971771240234;-0.056204378604889
0.0;0.0;110.60233306884766;0.0;0.0;0.0;0.0;0.0;4.525151252746582;3.897465229034424;-4.404865264892578;0.027749942615628;-0.05274622887373;-0.0527124106884;0.0;-27.750104904174805;-0.055504281073809
0.0;0.0;-5354.7685546875;0.0;0.0;0.0;0.0;0.0;4.60108757019043;3.873559713363647;-4.352620124816895;0.028099808841944;-0.054077085107565;-0.054043486714363;0.0;-27.40459442138672;-0.054813373833895
0.0;0.0;-1883.0032958984375;0.0;0.0;0.0;0.0;0.0;4.677746772766113;3.850263357162476;-4.301058292388916;0.028454083949327;-0.055416435003281;-0.055383041501045;0.0;-27.063386917114258;-0.054130826145411
0.0;0.0;-2480.374755859375;0.0;0.0;0.0;0.0;0.0;-7.245330810546875;3.82757043838501;-4.25017261505127;0.028812825679779;-0.048732168972492;-0.048730980604887;0.0;-26.726425170898438;-0.053457736968994
0.0;0.0;171.43081665039062;0.0;0.0;0.0;0.0;0.0;-7.169075012207031;3.805479288101196;-4.199953079223633;0.029176091775298;-0.050087865442038;-0.050086878240108;0.0;-26.393661499023438;-0.052792079746723
0.0;0.0;-1020.9744873046875;0.0;0.0;0.0;0.0;0.0;-7.093945026397705;3.783984661102295;-4.150393486022949;0.029543938115239;-0.051451425999403;-0.05145063996315;0.0;-26.065038681030273;-0.052134953439236
0.0;0.0;1343.343994140625;0.0;0.0;0.0;0.0;0.0;-7.019927978515625;3.763084888458252;-4.101485252380371;0.029916420578957;-0.052823062986135;-0.052822478115559;0.0;-25.740509033203125;-0.051485527306795
0.0;0.0;-2417.664306640625;0.0;0.0;0.0;0.0;0.0;-6.947012424468994;-8.257696151733398;-12.053534507751465;0.030293598771095;-0.046234678477049;-0.046170294284821;0.0;-25.42001724243164;-0.050816770642996
0.0;0.0;231.76251220703125;0.0;0.0;0.0;0.0;0.0;-6.87518835067749;-8.279301643371582;-12.007162094116211;0.030675534158945;-0.047621861100197;-0.047557674348354;0.0;-25.103519439697266;-0.050183646380901
